451	34.3
452	35.4
453	37
454	36.9
455	35.3
456	32.7
457	33.3
458	32.4
459	34.4
460	37.8
461	39.2
462	41.9
463	50
464	52.4
465	51.7
466	51.8
467	52.4
468	52.2
469	50.6
470	52.1
471	56.4
472	71.7
473	86.3
474	89.1
475	97.5
476	91.8
477	87.4
478	83.7
479	82.8
480	83.4
481	81.8
482	78.2
483	74.9
484	71.3
485	70.7
486	73.1
487	76.7
488	90.9
489	107.1
490	137.4
491	141.2
492	143.1
493	145.5
494	156.2
495	154.6
496	155.8
497	145.4
498	133.7
499	119.5
500	96
501	89.5
502	79.7
503	67.3
504	82.6
505	89.3
506	80.6
507	78.3
508	80.1
509	81
510	80.9
511	76.8
512	77.4
513	84.8
514	99.7
515	103.1
516	105.4
517	98.8
518	93.8
519	69.2
520	61.6
521	65.8
522	67.4
523	63.2
524	61.5
525	65.2
526	62.1
527	53.5
528	46.2
529	39.6
530	39.6
531	35.8
532	36.5
533	34.1
534	40.2
535	44.6
536	43.8
537	43.3
538	43.2
539	40.7
540	37.6
541	37.4
542	38.3
543	45.2
544	47.6
545	45.2
546	46.8
547	41
548	35.8
549	34
550	33.1
551	29.8
552	26.9
553	26.9
554	25.9
555	26.9
556	28.4
557	30.2
558	32.1
559	31.7
560	32.1
561	33.8
562	32.8
563	33.2
564	31.8
565	33.5
566	32.7
567	32.6
568	32.5
569	33.3
570	32.5
571	29.3
572	23
573	19.5
574	37.2
575	54.1
576	47
577	42.5
578	40.7
579	38.8
580	34.9
581	30.9
582	29.9
583	26.9
584	22.4
585	19.2
586	15.6
587	15.6
588	16.4
589	17.1
590	16.5
591	16.7
592	16.8
593	15.4
594	18.5
595	14.8
596	14.4
597	13.7
598	13.7
599	13.9
600	13.9
601	13.4
602	13.4
603	15.8
604	18.8
605	21.5
606	19.2
607	18.1
608	18.5
609	19.6
610	19.3
611	19.2
612	20
613	20.4
614	23.6
615	31.7
616	36.8
617	37.9
618	32.9
619	28.9
620	22.9
621	24.9
622	24.9
623	24.5
624	24.7
625	23.3
626	21.6
627	21.3
628	20.6
629	21
630	21.4
631	21.6
632	22
633	22.4
634	22.9
635	25.1
636	23.8
637	23.9
638	25.5
639	31.1
640	36.8
641	37.9
642	36.4
643	35.2
644	33.1
645	30
646	28
647	27.5
648	27.9
649	28.1
650	28
651	29.1
652	30.7
653	31
654	33.4
655	34.9
656	39.2
657	39.1
658	40.9
659	39.7
660	39.1
661	40.1
662	40.6
663	42.1
664	43.7
665	43.1
666	43.8
667	44.5
668	47.9
669	48.8
670	47.4
671	47.9
672	47.8
673	47.4
674	47.6
675	47.5
676	47.2
677	47.2
678	47.8
679	47.8
680	47.4
681	46.9
682	47.8
683	47.8
684	47.3
685	47.3
686	47.7
687	48.9
688	51
689	59.4
690	62.9
691	65.5
692	68.6
693	68.4
694	69
695	69.4
696	71
697	68.5
698	67.7
699	67
700	68.6
701	68.7
702	67.7
703	64.8
704	62.4
705	58
706	51.9
707	51.9
708	50.6
709	49
710	53.1
711	63
712	78.3
713	90.2
714	89.6
715	89.3
716	79.6
717	77.3
718	74.6
719	73.8
720	75.4
721	73.6
722	75.4
723	77.8
724	81
725	83.3
726	82.9
727	82.6
728	77.2
729	65.6
730	51.6
731	51.3
732	56.1
733	53
734	51.5
735	55.7
736	58.3
737	52.6
738	48.3
739	46.8
740	47.5
741	48
742	46.8
743	47.2
744	46.7
745	50.3
746	65.2
747	85
748	90.5
749	96.7
750	102.8
751	109.9
752	109.9
753	112.5
754	109.2
755	110.6
756	108.8
757	110.9
758	114
759	118.8
760	121.7
761	119.9
762	118.6
763	112.7
764	111.2
765	111.4
766	112.1
767	111.8
768	114.9
769	118
770	123.3
771	122.3
772	121.9
773	127.2
774	135.5
775	139.4
776	143.7
777	162.8
778	170.9
779	172.8
780	171.9
781	170.6
782	171.1
783	169.4
784	170.4
785	172.1
786	172.6
787	171.9
788	170.3
789	164.7
790	160
791	148.6
792	128.6
793	103.5
794	95.7
795	95.8
796	98.9
797	102.4
798	102.2
799	101.6
800	104.7
801	98.4
802	95.5
803	95.8
804	90.7
805	62
806	43.5
807	30.2
808	24.1
809	23
810	23
811	16.9
812	12.6
813	14.6
814	18
815	18
816	16.6
817	18.5
818	21.4
819	19.6
820	19.6
821	21.9
822	23.1
823	21.9
824	20
825	18.6
826	18.4
827	17.5
828	18.4
829	17.5
830	19.7
831	20.8
832	21.9
833	21.9
834	20.2
835	19.1
836	18.1
837	16.1
838	16.4
839	16.4
840	14.3
841	12.8
842	14.5
843	13.2
844	18.7
845	20.8
846	23.4
847	21.2
848	21.1
849	18.5
850	17.7
851	20.3
852	23.6
853	32.8
854	35.9
855	35.4
856	35.7
857	39.3
858	41.6
859	41.8
860	39.9
861	42.9
862	45.4
863	47.4
864	53
865	61.5
866	68.8
867	83.4
868	86.2
869	88.6
870	88.3
871	91.6
872	81.3
873	68.1
874	60.4
875	54
876	50
877	48.5
878	48.2
879	50.6
880	53.8
881	58.3
882	57.1
883	57.2
884	55.4
885	54.1
886	52.2
887	51
888	48.1
889	47.8
890	46.9
891	42.3
892	43
893	45.3
894	50.4
895	53.2
896	61.3
897	70.5
898	79.7
899	94.3
900	100.7
901	108.8
902	109.9
903	119.4
904	121.7
905	127.3
906	114.6
907	78.8
908	68.4
909	60.2
910	59.1
911	59
912	51
913	47.9
914	45.9
915	39.9
916	37.4
917	36.2
918	36.1
919	36.5
920	36.2
921	32
922	31
923	32.3
924	27
925	24.9
926	25.9
927	27.6
928	27.3
929	24.5
930	20.5
931	30.2
932	32.1
933	30
934	29.5
935	29.2
936	29.2
937	21.7
938	14.2
939	15.7
940	20
941	17.9
942	21.5
943	21.2
944	17.6
945	17.8
946	20.4
947	21.7
948	20.3
949	20.2
950	22.8
951	28.5
952	33.2
953	35.1
954	47
955	36
956	30
957	26.5
958	27.7
959	30.8
960	28.9
961	31.4
962	31.2
963	31.2
964	40.1
965	55.6
966	50.3
967	51.2
968	51.1
969	53.5
970	59.8
971	66.4
972	72.7
973	77.2
974	74.8
975	74.9
976	75.8
977	80.6
978	76.6
979	73.9
980	73.2
981	72.4
982	71.7
983	68.9
984	69.4
985	70
986	69.4
987	72
988	72.5
989	69.4
990	65.2
991	49.3
992	46.6
993	43.3
994	48.6
995	52.8
996	58.9
997	68.4
998	62.2
999	61.1
1000	65
1001	69
1002	65.5
1003	64.7
1004	56.1
1005	57.8
1006	56.7
1007	56.8
1008	56.8
1009	60.5
1010	71.9
1011	85.2
1012	95.1
1013	98
1014	105.5
1015	109.7
1016	106.8
1017	105.9
1018	105.9
1019	97.9
1020	84.4
1021	68.2
1022	58.6
1023	50.8
1024	45.8
1025	36.9
1026	29.4
1027	25.2
1028	34.1
1029	42.5
1030	52.2
1031	59.6
1032	60.3
1033	67.6
1034	74.8
1035	86.4
1036	106.2
1037	129.1
1038	132
1039	82
1040	57.5
1041	46.7
1042	40.3
1043	35.1
1044	34.5
1045	34.7
1046	32.3
1047	29.1
1048	30
1049	30
1050	30.9
1051	30.6
1052	33.4
1053	39.3
1054	42.2
1055	46.9
1056	45.9
1057	41
1058	36.6
1059	32.2
1060	30.7
1061	32.7
1062	40.3
1063	40.3
1064	37.3
1065	34.3
1066	35.7
1067	42.2
1068	43
1069	52.8
1070	48.2
1071	45.4
1072	53.5
1073	48.2
1074	37.5
1075	34.2
1076	34.2
1077	36
1078	41.7
1079	40.2
1080	41.6
1081	39.8
1082	40.4
1083	44.2
1084	47.8
1085	49.3
1086	48.3
1087	44.7
1088	42.7
1089	41.5
1090	44.4
1091	45.4
1092	50
1093	47.9
1094	47.6
1095	49.5
1096	44.4
1097	41.2
1098	41.5
1099	43.6
1100	35.9
1101	28.4
1102	23.7
1103	22.8
1104	23.4
1105	20.7
1106	19.8
1107	18.9
1108	19.4
1109	18.2
1110	20.6
1111	20.5
1112	22.3
1113	26
1114	32.3
1115	34.1
1116	43.5
1117	42.7
1118	43.4
1119	44.2
1120	58.1
1121	49
1122	41
1123	39
1124	35.5
1125	35.2
1126	37.1
1127	37
1128	36.5
1129	32.7
1130	33.3
1131	32.1
1132	32.8
1133	32.9
1134	33.2
1135	32.6
1136	39.7
1137	44
1138	57.2
1139	61.6
1140	61.8
1141	60.4
1142	63.2
1143	55.6
1144	48.8
1145	45.9
1146	48.9
1147	50.8
1148	62.7
1149	85.5
1150	78.7
1151	76.3
1152	74.1
1153	69
1154	58
1155	51
1156	53.5
1157	55.7
1158	51.3
1159	50.6
1160	56.3
1161	58.6
1162	61.6
1163	65.1
1164	59.6
1165	54
1166	45.8
1167	42.6
1168	41.4
1169	41.6
1170	39.9
1171	44.1
1172	61.1
1173	115.6
1174	133.8
1175	116.9
1176	102.4
1177	93.7
1178	83.8
1179	76.9
1180	77.4
1181	83.2
1182	84.6
1183	86.8
1184	87.4
1185	93.1
1186	101.2
1187	111.9
1188	110.6
1189	104.7
1190	100
1191	101.9
1192	84.2
1193	58.1
1194	47.5
1195	45.2
1196	47.6
1197	55.3
1198	64.1
1199	72
1200	106.5
1201	138.2
1202	160.6
1203	177.3
1204	185.6
1205	185.3
1206	179.6
1207	175.3
1208	173.1
1209	170.6
1210	175.3
1211	177.5
1212	180.4
1213	184.8
1214	187.9
1215	190.4
1216	192
1217	192.1
1218	191.5
1219	189.2
1220	184.6
1221	181
1222	178.6
1223	176.8
1224	177.5
1225	175.6
1226	177.6
1227	178.8
1228	179
1229	179.3
1230	177.4
1231	163.7
1232	157.3
1233	161.5
1234	166.8
1235	171.8
1236	181.5
1237	186.2
1238	182
1239	174.7
1240	164.5
1241	155
1242	145.4
1243	140.3
1244	136.6
1245	130.1
1246	127.6
1247	132
1248	139.4
1249	138.3
1250	142.9
1251	144.9
1252	146.6
1253	145.6
1254	145.6
1255	141.2
1256	134.5
1257	133.3
1258	130.6
1259	132.5
1260	143.8
1261	160.2
1262	168.2
1263	175.5
1264	176.1
1265	170.1
1266	162.2
1267	155.4
1268	162.5
1269	211.4
1270	218.5
1271	204.4
1272	190.8
1273	189.5
1274	196.4
1275	168.4
1276	127.9
1277	107.4
1278	87.2
1279	62.5
1280	51.2
1281	50.6
1282	53.7
1283	54.8
1284	53.9
1285	55.9
1286	60.4
1287	57.2
1288	54.6
1289	53.6
1290	52.1
1291	51.4
1292	52
1293	52.7
1294	61.6
1295	63.2
1296	64.9
1297	58.6
1298	53.9
1299	50.5
1300	50.7
1301	49.2
1302	46.2
1303	45.6
1304	50.3
1305	48.8
1306	50.6
1307	58.7
1308	61.6
1309	52
1310	50.2
1311	48.7
1312	48.4
1313	53.6
1314	54.2
1315	55.4
1316	53.9
1317	53.5
1318	50.1
1319	51
1320	50.7
1321	51.2
1322	52.5
1323	53.7
1324	49.8
1325	48.5
1326	48.3
1327	51.5
1328	49.6
1329	48.6
1330	47.9
1331	47.4
1332	49.4
1333	49.5
1334	48.5
1335	48.5
1336	51.4
1337	56.3
1338	58.6
1339	64.2
1340	67.1
1341	63.4
1342	61
1343	58.5
1344	51.2
1345	51.1
1346	47.3
1347	45.9
1348	49.7
1349	52.3
1350	51.3
1351	45.7
1352	42
1353	40.8
1354	40.5
1355	41.4
1356	44.6
1357	42.5
1358	40.8
1359	37.4
1360	36.4
1361	38.3
1362	39.6
1363	39
1364	37.6
1365	36
1366	39.1
1367	43.9
1368	39.4
1369	36.6
1370	36.7
1371	36.8
1372	36.9
1373	38.4
1374	40.9
1375	41.3
1376	43.5
1377	39.4
1378	33.1
1379	33.1
1380	32.6
1381	30.6
1382	25.5
1383	25.2
1384	26.1
1385	29.5
1386	32.2
1387	36.6
1388	34.7
1389	37.3
1390	37.6
1391	36.8
1392	29.6
1393	29.7
1394	30.9
1395	35.1
1396	35.9
1397	40.6
1398	41.8
1399	41.4
1400	47.7
1401	43.8
1402	41.9
1403	40.4
1404	39.5
1405	38.2
1406	32.3
1407	28.1
1408	29
1409	28.5
1410	29.2
1411	29.6
1412	30.1
1413	32.5
1414	36
1415	36.8
1416	39.7
1417	38
1418	37.6
1419	36.2
1420	39
1421	42.5
1422	51.9
1423	47.9
1424	43.9
1425	41.7
1426	42.7
1427	40.2
1428	36.9
1429	36.9
1430	38.3
1431	36.3
1432	34.2
1433	30
1434	31.8
1435	30.6
1436	33.6
1437	39.7
1438	38.5
1439	43.5
1440	48.4
1441	44.7
1442	40.8
1443	37.4
1444	35.2
1445	35.3
1446	36.5
1447	35.3
1448	33.4
1449	30.6
1450	30.3
1451	29.2
1452	26.5
1453	25.4
1454	24.4
1455	25
1456	24.2
1457	28.4
1458	28.7
1459	29.4
1460	34.8
1461	40.8
1462	40.9
1463	38.9
1464	42.9
1465	36.4
1466	35.2
1467	41.1
1468	40.4
1469	41.4
1470	40.5
1471	41
1472	41.4
1473	28.8
1474	19.9
1475	17.9
1476	17.4
1477	21.7
1478	22.3
1479	20.1
1480	20
1481	23
1482	28
1483	34
1484	34
1485	33.5
1486	27.2
1487	28.1
1488	25.5
1489	18.7
1490	20.3
1491	21.6
1492	23.8
1493	24.9
1494	26.4
1495	29.2
1496	28.6
1497	25.3
1498	27.6
1499	38.8
1500	35.9
1501	35.4
1502	34.7
1503	38.3
1504	39.6
1505	37.8
1506	31.9
1507	22.9
1508	21.9
1509	16.4
1510	16.4
1511	16.8
1512	15.2
1513	15.6
1514	16.8
1515	20.4
1516	23.7
1517	22.8
1518	23.9
1519	22.9
1520	21.9
1521	18.1
1522	22.9
1523	28
1524	38
1525	38
1526	26
1527	20.8
1528	30
1529	23.8
1530	22.3
1531	24.7
1532	29.8
1533	27.9
1534	33.9
1535	31.9
1536	33.9
1537	33.4
1538	34.7
1539	35.3
1540	34.6
1541	37.2
1542	38.2
1543	37.7
1544	36.4
1545	34.7
1546	34.2
1547	38
1548	44.3
1549	51.5
1550	73.4
1551	97.7
1552	163.8
1553	123.4
1554	106.7
1555	99.8
1556	102.4
1557	102.7
1558	104.8
1559	97.9
1560	80.9
1561	74.9
1562	69.9
1563	64.4
1564	60.7
1565	57.1
1566	54
1567	56.5
1568	56.7
1569	54.8
1570	52.7
1571	52.5
1572	50.5
1573	49.3
1574	46.5
1575	41
1576	39.3
1577	37.5
1578	36.9
1579	36.6
1580	32.9
1581	34.4
1582	36.3
1583	36.1
1584	37.5
1585	49.5
1586	50.7
1587	60.9
1588	57.9
1589	62.4
1590	72.2
1591	77.1
1592	70.5
1593	60.2
1594	59.6
1595	57.8
1596	56.3
1597	53.8
1598	53.1
1599	52.6
1600	51.6
1601	49.5
1602	50.1
1603	49.9
1604	49.5
1605	47.7
1606	49.1
1607	50.3
1608	53.6
1609	55.7
1610	56.4
1611	62.1
1612	69.6
1613	74.5
1614	74.7
1615	69
1616	68.1
1617	62.7
1618	59.6
1619	59.7
1620	58.4
1621	58.2
1622	63.1
1623	66.5
1624	77.1
1625	85.7
1626	90.5
1627	96.5
1628	99.8
1629	108.4
1630	109.7
1631	101.8
1632	91.4
1633	89.8
1634	84.7
1635	89.9
1636	101.9
1637	125.4
1638	154.2
1639	136.6
1640	122.3
1641	121.6
1642	117.8
1643	96.4
1644	76.7
1645	78.3
1646	80.1
1647	71.5
1648	72.2
1649	62.1
1650	52.5
1651	47.7
1652	47.7
1653	42.1
1654	36.4
1655	35
1656	33.9
1657	35
1658	40.8
1659	48.8
1660	64.7
1661	76.3
1662	83.2
1663	78.5
1664	67.7
1665	58.4
1666	49.7
1667	46.8
1668	44.4
1669	44.4
1670	40.1
1671	50.3
1672	53.3
1673	61.4
1674	75.4
1675	79.2
1676	85.6
1677	79.8
1678	74.9
1679	63.4
1680	63.2
1681	67.1
1682	64
1683	64.4
1684	62.5
1685	63.1
1686	61.3
1687	61.1
1688	59.9
1689	58.1
1690	51.2
1691	44.4
1692	40.7
1693	37.5
1694	38.6
1695	38.3
1696	40.5
1697	47.3
1698	49.4
1699	48.7
1700	48
1701	45.6
1702	42.6
1703	43.9
1704	43.9
1705	54.7
1706	67.9
1707	78.1
1708	81.1
1709	71.4
1710	64.6
1711	58.8
1712	57.4
1713	53.1
1714	50.9
1715	46.2
1716	45.1
1717	43.5
1718	41.7
1719	44.8
1720	59.5
1721	78.7
1722	95.3
1723	108.6
1724	101.3
1725	95.1
1726	90.5
1727	84.8
1728	71.9
1729	61.4
1730	48.2
1731	40.6
1732	34.7
1733	34.8
1734	32.4
1735	34.2
1736	36
1737	39.5
1738	40.7
1739	38.8
1740	43.6
1741	49.9
1742	48.9
1743	42.2
1744	37.5
1745	38.7
1746	40.2
1747	40.5
1748	43.3
1749	42.7
1750	48
1751	49.7
1752	55.9
1753	59.5
1754	58.2
1755	61.1
1756	58
1757	58
1758	60.2
1759	61.4
1760	60.6
1761	60.4
1762	62.4
1763	61.2
1764	60.7
1765	60.3
1766	59.2
1767	61.2
1768	60.4
1769	61.8
1770	63.4
1771	65.3
1772	68.4
1773	70.2
1774	70.2
1775	71
1776	69.7
1777	70.1
1778	77.5
1779	92.3
1780	90.6
1781	97.5
1782	105.6
1783	116.7
1784	125.7
1785	134.8
1786	135.4
1787	129.7
1788	119.8
1789	125.8
1790	127.3
1791	130.1
1792	119.1
1793	101.5
1794	99.1
1795	98.1
1796	94.6
1797	91.2
1798	83.4
1799	85.4
1800	104.3
1801	113.5
1802	122.6
1803	133.6
1804	136.2
1805	133.7
1806	129
1807	125.2
1808	124.1
1809	125
1810	118.6
1811	92.7
1812	74.8
1813	67.4
1814	57.7
1815	47.8
1816	40.9
1817	40.4
1818	42.7
1819	51.8
1820	61.9
1821	78.4
1822	74.2
1823	69.1
1824	67.5
1825	51.2
1826	46.6
1827	40.3
1828	42.1
1829	47
1830	44.5
1831	36.7
1832	40.3
1833	50.1
1834	67
1835	40.5
1836	37.7
1837	41.8
1838	34.9
1839	29.9
1840	25.4
1841	23.7
1842	23.3
1843	26.1
1844	26
1845	25.5
1846	25.7
1847	24.8
1848	26.9
1849	26.9
1850	29.4
1851	33
1852	31.2
1853	32.6
1854	34.5
1855	32.5
1856	30.8
1857	30.1
1858	30.1
1859	27.8
1860	22.9
1861	23.9
1862	22.4
1863	22.2
1864	22.6
1865	24.8
1866	24.5
1867	23.2
1868	21.6
1869	21.7
1870	21.6
1871	22.6
1872	23.9
1873	26.9
1874	32.3
1875	37.2
1876	38.6
1877	40.8
1878	43.9
1879	43.4
1880	42.2
1881	40.1
1882	40.6
1883	46.6
1884	47.5
1885	51.5
1886	81.8
1887	88.4
1888	87.7
1889	89.3
1890	72.1
1891	70.5
1892	71.3
1893	75.6
1894	65.8
1895	63.9
1896	60.4
1897	57.2
1898	59.8
1899	63.6
1900	58.1
1901	55.9
1902	57
1903	57.3
1904	58.6
1905	58.5
1906	57.8
1907	57.8
1908	59.2
1909	60.8
1910	60.5
1911	77.5
1912	81
1913	78.5
1914	68.5
1915	55.1
1916	50
1917	49
1918	49.5
1919	56.7
1920	53.8
1921	60.4
1922	56.2
1923	57
1924	56.1
1925	54.2
1926	51.2
1927	42
1928	37.4
1929	38.7
1930	38.3
1931	34.1
1932	33
1933	37.9
1934	42.3
1935	44.2
1936	45.9
1937	50.3
1938	47.8
1939	47
1940	47
1941	51.1
1942	48.7
1943	42.8
1944	40.7
1945	41.9
1946	45.3
1947	52.8
1948	48.5
1949	41.2
1950	39.2
1951	34.4
1952	32.7
1953	34.8
1954	29.9
1955	28.9
1956	32.4
1957	35.2
1958	40.6
1959	45.8
1960	46.9
1961	53.4
1962	58.2
1963	55.1
1964	56.5
1965	56.7
1966	51.3
1967	46
1968	45.1
1969	47.8
1970	49.9
1971	46.3
1972	67.8
1973	59.9
1974	52.9
1975	41.4
1976	36.2
1977	32.6
1978	32.3
1979	33.1
1980	32
1981	32.5
1982	32.7
1983	35.3
1984	35.9
1985	33.8
1986	33.2
1987	33.2
1988	32.4
1989	31.6
1990	28.9
1991	28.2
1992	33.6
1993	27.8
1994	34.4
1995	35.2
1996	36.6
1997	36.3
1998	35.6
1999	32.3
2000	29.6
2001	30.3
2002	31.1
2003	31.1
2004	34.3
2005	35.7
2006	33.8
2007	31.8
2008	29.7
2009	25
2010	25.5
2011	26.6
2012	29.5
2013	27.9
2014	26.5
2015	29
2016	29.5
2017	30.5
2018	34.1
2019	30.9
2020	30
2021	28.4
2022	26.1
2023	22.8
2024	20.8
2025	22.9
2026	20.9
2027	20.9
2028	24.4
2029	24.2
2030	25.5
2031	29.6
2032	31.5
2033	33.2
2034	32.6
2035	31.9
2036	31
2037	32.8
2038	35.1
2039	35.1
2040	40.6
2041	39.1
2042	41.4
2043	40.2
2044	38.4
2045	34.8
2046	32
2047	26.3
2048	26.1
2049	27
2050	26.5
2051	24.7
2052	27.3
2053	29.6
2054	31.2
2055	32.3
2056	33.8
2057	34.3
2058	34.9
2059	35.2
2060	36.4
2061	39.6
2062	43.4
2063	44.2
2064	45.6
2065	49.5
2066	48.8
2067	47.8
2068	45.3
2069	43.5
2070	40.3
2071	39.1
2072	35.1
2073	34.6
2074	37.8
2075	41.4
2076	39.4
2077	35.8
2078	37.4
2079	37.5
2080	33.8
2081	28.7
2082	29.8
2083	28.4
2084	25.6
2085	26.8
2086	32.4
2087	35.2
2088	42.1
2089	45.5
2090	47.7
2091	45.8
2092	41.4
2093	36.7
2094	33.3
2095	34.1
2096	33.8
2097	31.9
2098	32.7
2099	33.7
2100	35
2101	36.7
2102	36.4
2103	36.2
2104	37.3
2105	38.5
2106	38.7
2107	38.2
2108	34.4
2109	31.8
2110	31.2
2111	31.1
2112	30.3
2113	30.3
2114	30.1
2115	32.5
2116	33
2117	32.5
2118	32.5
2119	30.9
2120	30.7
2121	31.1
2122	30.3
2123	28.9
2124	24.4
2125	25.5
2126	26.2
2127	24.8
2128	20.9
2129	20.4
2130	20.7
2131	21.3
2132	22.1
2133	22.4
2134	24.6
2135	25.5
2136	30
2137	31.5
2138	33.7
2139	34.8
2140	34.7
2141	34.7
2142	64.4
2143	47.2
2144	69.6
2145	116.8
2146	121.4
2147	74.7
2148	55.3
2149	41.1
2150	35
2151	27
2152	22.5
2153	21.2
2154	21.6
2155	19.3
2156	18.1
2157	17
2158	17
2159	19
2160	21.1
2161	22.4
2162	26.6
2163	31.9
2164	31.9
2165	34.4
2166	56.2
2167	69.6
2168	51.3
2169	41.6
2170	35.8
2171	32.4
2172	30.7
2173	27.8
2174	25.9
2175	23.9
2176	28.4
2177	30.2
2178	34.6
2179	35.6
2180	38.8
2181	43.5
2182	49.2
2183	52.1
2184	60
2185	60
2186	60
2187	63.5
2188	69.7
2189	67.3
2190	77.6
2191	68.3
2192	60.1
2193	53.1
2194	50.6
2195	46.1
2196	48
2197	51.5
2198	42.7
2199	38.8
